Registration number,Course ID,Grade,Semester ending date
E/16/409,ME205,C+,4/9/2021
E/16/409,ME211,D,11/26/2019
E/16/409,CE207,C+,4/9/2021
E/16/409,EE280,C,7/8/2022
E/16/409,ME326,A-,12/9/2021
E/16/409,ME321,D,3/29/2022
E/16/409,ME321,E,9/19/2022
E/16/409,ME420,A,3/8/2023
E/16/409,EM211,B,11/26/2019
E/16/409,EE281,B-,4/9/2021
E/15/040,ME211,D,9/17/2018
E/15/040,ME520,B-,7/31/2021
E/15/040,CE304,C+,10/2/2020
E/15/040,CE201,C,7/8/2022
E/15/040,CE301,C,3/29/2022
E/15/040,ME205,D,2/15/2019
E/15/040,EE281,B-,2/15/2019
E/15/040,PR311,C+,10/2/2020
E/15/040,ME501,C,10/2/2020
E/15/040,PR409,C,2/10/2023
E/15/040,ME306,B-,11/26/2019
E/15/040,ME303,B-,11/26/2019
E/15/040,ME302,B,10/2/2020
E/15/040,ME325,B,10/2/2020
E/15/040,EM201,B-,9/17/2018
E/15/040,ME207,C,4/8/2022
E/15/040,CE202,E,9/17/2018
E/15/040,ME211,C,2/10/2023
E/15/040,PR409,E,9/3/2021
E/15/040,ME213,B,9/17/2018
E/15/040,EM202,D,2/15/2019
E/15/040,ME205,C,4/8/2022
E/15/040,ME326,C-,10/2/2020
E/15/040,CE207,D+,2/15/2019
E/15/040,EM527,D+,9/3/2021
E/15/040,ME330,C,3/8/2023
E/15/040,CE309,B-,11/26/2019
E/15/040,ME329,A-,9/3/2021
E/15/040,CE201,D,9/17/2018
E/15/040,ME330,E,7/31/2021
E/15/040,CE207,C-,4/8/2022
E/15/040,EE280,C+,9/17/2018
E/15/040,ME209,B,2/15/2019
E/15/040,PR408,C-,7/31/2021
E/15/040,ME207,C-,2/15/2019
E/15/040,ME301,B-,11/26/2019
E/15/040,EM527,C,3/8/2023
E/15/040,CE207,E,3/30/2021
E/15/040,CE202,C,11/26/2019
E/15/040,CE301,E,11/26/2019
E/15/040,PR408,D,3/8/2023
E/15/040,ME205,E,4/9/2021
E/15/072,ME329,B+,3/8/2023
E/15/072,CE207,C+,2/15/2019
E/15/072,ME502,C,3/8/2023
E/15/072,ME213,B,9/17/2018
E/15/072,ME330,C+,3/8/2023
E/15/072,PR409,B-,9/3/2021
E/15/072,ME501,B,2/10/2023
E/15/072,EM201,C,2/10/2023
E/15/072,ME211,C,9/17/2018
E/15/072,EE280,D,9/17/2018
E/15/072,ME302,D+,10/2/2020
E/15/072,ME303,D+,11/26/2019
E/15/072,ME302,C,2/10/2023
E/15/072,PR311,E,10/2/2020
E/15/072,EM527,B+,9/3/2021
E/15/072,ME502,C-,7/31/2021
E/15/072,ME209,B-,2/15/2019
E/15/072,ME325,B,10/2/2020
E/15/072,PR311,C,2/10/2023
E/15/072,EE280,C,2/10/2023
E/15/072,PR408,D+,7/31/2021
E/15/072,ME301,C-,11/26/2019
E/15/072,CE201,C,11/26/2019
E/15/072,EE280,E,11/26/2019
E/15/072,EM201,D,9/17/2018
E/15/072,CE301,C,9/19/2022
E/15/072,PR408,C,3/8/2023
E/15/072,CE201,E,9/17/2018
E/15/072,ME306,C,11/26/2019
E/15/072,ME515,B-,3/8/2023
E/15/072,CE304,C-,10/2/2020
E/15/072,ME205,C,4/8/2022
E/15/072,CE301,D+,3/29/2022
E/15/072,ME207,C,2/15/2019
E/15/072,CE309,D,11/26/2019
E/15/072,ME302,C-,12/9/2021
E/15/072,EE280,E,7/8/2022
E/15/072,ME205,D,2/15/2019
E/15/072,PR311,D+,12/9/2021
E/15/072,EM202,C,2/15/2019
E/15/072,ME303,C,2/10/2023
E/15/072,EE281,B,2/15/2019
E/15/072,CE202,C-,9/17/2018
E/15/106,CE202,C-,11/26/2019
E/15/106,ME303,C+,11/26/2019
E/15/106,ME520,B,7/31/2021
E/15/106,CE304,E,9/19/2022
E/15/106,CO542,B+,3/26/2021
E/15/106,EM202,C,4/9/2021
E/15/106,ME209,B-,2/15/2019
E/15/106,ME205,C,4/9/2021
E/15/106,ME325,B,10/2/2020
E/15/106,ME306,C,3/29/2022
E/15/106,EE280,B-,9/17/2018
E/15/106,CE309,D,11/26/2019
E/15/106,ME207,C-,2/15/2019
E/15/106,CE309,C,3/29/2022
E/15/106,EM202,E,2/15/2019
E/15/106,CE301,E,11/26/2019
E/15/106,PR408,B-,7/31/2021
E/15/106,CE207,C-,2/15/2019
E/15/106,ME205,D+,2/15/2019
E/15/106,EE281,B-,2/15/2019
E/15/106,CO543,C+,2/10/2020
E/15/106,ME213,A-,9/17/2018
E/15/106,ME306,D,11/26/2019
E/15/106,PR409,B+,9/3/2021
E/15/106,CE202,E,9/17/2018
E/15/106,ME301,D+,11/26/2019
E/15/106,ME211,C-,9/17/2018
E/15/106,CE304,C,12/9/2021
E/15/106,CE301,E,3/29/2022
E/15/106,ME302,A-,10/2/2020
E/15/106,PR311,C+,10/2/2020
E/15/106,EM201,C+,9/17/2018
E/15/106,CE304,C-,10/2/2020
E/15/106,ME211,C,11/26/2019
E/15/106,ME515,C+,10/2/2020
E/15/106,CE301,D+,9/19/2022
E/15/106,EE594,C,9/3/2021
E/15/106,CE201,C-,9/17/2018
E/15/210,PR311,C,2/10/2023
E/15/210,ME205,C+,2/15/2019
E/15/210,ME329,A,9/3/2021
E/15/210,ME301,D,11/26/2019
E/15/210,EM527,C+,9/3/2021
E/15/210,ME306,C-,11/26/2019
E/15/210,ME207,C,2/15/2019
E/15/210,ME303,D+,3/29/2022
E/15/210,PR311,E,12/9/2021
E/15/210,ME301,E,2/10/2023
E/15/210,ME306,E,3/29/2022
E/15/210,CE304,C,2/10/2023
E/15/210,ME211,E,2/10/2023
E/15/210,ME520,C+,7/31/2021
E/15/210,CE202,C-,7/8/2022
E/15/210,ME326,C+,10/2/2020
E/15/210,ME502,B+,7/31/2021
E/15/210,CE202,D+,9/17/2018
E/15/210,CE301,E,3/29/2022
E/15/210,CE304,C-,10/2/2020
E/15/210,EM201,B+,9/17/2018
E/15/210,PR409,E,2/10/2023
E/15/210,CE304,D+,12/9/2021
E/15/210,PR409,C-,9/3/2021
E/15/210,ME301,D,3/29/2022
E/15/210,PR408,B-,7/31/2021
E/15/210,CE201,C,11/26/2019
E/15/210,EE281,C,4/8/2022
E/15/210,EM202,B+,2/15/2019
E/15/210,CE309,C+,11/26/2019
E/15/210,ME301,C,9/19/2022
E/15/210,CE301,D+,11/26/2019
E/15/210,CE201,D,9/17/2018
E/15/210,ME213,D+,9/17/2018
E/15/210,ME211,C-,9/17/2018
E/15/210,CE207,C,2/15/2019
E/15/210,ME302,A,10/2/2020
E/15/210,PR311,D+,10/2/2020
E/15/210,ME325,B,10/2/2020
E/15/210,ME303,E,11/26/2019
E/15/210,ME330,C+,7/31/2021
E/15/210,ME209,B,2/15/2019
E/15/210,CE301,E,2/10/2023
E/15/210,ME306,E,2/10/2023
E/15/210,EE280,E,9/21/2022
E/15/210,EE281,C-,2/15/2019
E/15/210,EE280,B-,9/17/2018
E/15/210,ME306,C-,9/19/2022
E/16/005,EM527,B+,3/8/2023
E/16/005,ME211,D+,11/26/2019
E/16/005,ME213,B+,11/26/2019
E/16/005,ME420,B,3/8/2023
E/16/005,ME321,B+,3/29/2022
E/16/005,CE309,B+,3/29/2022
E/16/005,PR311,B-,12/9/2021
E/16/005,ME301,B,3/29/2022
E/16/005,ME326,C+,12/9/2021
E/16/005,ME211,C,7/8/2022
E/16/005,ME502,B+,3/8/2023
E/16/005,EE281,A-,4/9/2021
E/16/005,CE202,C,7/8/2022
E/16/005,ME324,B,12/9/2021
E/16/005,ME223,B,4/9/2021
E/16/005,CE301,C-,3/29/2022
E/16/005,ME209,B+,4/9/2021
E/16/005,ME302,B,12/9/2021
E/16/005,PR409,B,2/10/2023
E/16/005,ME514,A-,2/10/2023
E/16/005,ME205,A-,4/9/2021
E/16/005,EM212,A+,9/4/2021
E/16/005,ME508,C+,2/10/2023
E/16/005,ME501,A,2/10/2023
E/16/005,ME325,B,12/9/2021
E/16/005,PR408,B-,3/8/2023
E/16/005,CE201,C,11/26/2019
E/16/005,ME323,B-,3/29/2022
E/16/005,CE202,D+,11/26/2019
E/16/005,EE280,C,11/26/2019
E/16/005,EM213,A-,11/26/2019
E/16/005,CE304,B-,12/9/2021
E/16/005,CE207,B-,4/9/2021
E/16/005,ME515,B+,3/8/2023
E/16/005,EM211,B+,11/26/2019
E/16/017,EM212,A+,9/4/2021
E/16/017,ME301,B+,3/29/2022
E/16/017,ME326,A-,12/9/2021
E/16/017,EM211,A,11/26/2019
E/16/017,CE207,B,4/9/2021
E/16/017,ME205,B,4/9/2021
E/16/017,CE309,A+,3/29/2022
E/16/017,ME302,A+,12/9/2021
E/16/017,ME325,A,12/9/2021
E/16/017,ME324,A,12/9/2021
E/16/017,CE202,B,11/26/2019
E/16/017,EE281,A-,4/9/2021
E/16/017,ME420,A,3/8/2023
E/16/017,ME501,A,2/10/2023
E/16/017,CE304,A,12/9/2021
E/16/017,CE301,C+,3/29/2022
E/16/017,CE201,B+,11/26/2019
E/16/017,EE280,B,11/26/2019
E/16/017,ME323,B,3/29/2022
E/16/017,PR408,B,3/8/2023
E/16/017,ME213,A,11/26/2019
E/16/017,ME223,B+,4/9/2021
E/16/017,ME321,B-,3/29/2022
E/16/017,ME503,A+,3/8/2023
E/16/017,ME209,A,4/9/2021
E/16/017,PR311,A-,12/9/2021
E/16/017,ME508,A-,2/10/2023
E/16/017,ME211,C+,11/26/2019
E/16/017,ME502,A+,3/8/2023
E/16/017,EM527,B,3/8/2023
E/16/017,EM213,B,11/26/2019
E/16/017,PR409,A+,2/10/2023
E/16/017,ME330,B+,3/8/2023
E/16/034,CE304,C-,12/9/2021
E/16/034,ME518,B-,12/9/2021
E/16/034,ME515,A,3/8/2023
E/16/034,CE202,C,11/26/2019
E/16/034,PR408,C+,3/8/2023
E/16/034,ME211,C+,11/26/2019
E/16/034,CE201,A-,11/26/2019
E/16/034,EM211,A+,11/26/2019
E/16/034,CE207,C-,4/9/2021
E/16/034,EE280,C+,11/26/2019
E/16/034,ME213,A-,11/26/2019
E/16/034,EE594,C,3/8/2023
E/16/034,ME514,B,2/10/2023
E/16/034,ME508,A-,2/10/2023
E/16/034,ME205,B+,4/9/2021
E/16/034,EM527,B+,3/8/2023
E/16/034,CE309,C,3/29/2022
E/16/034,PR409,B,2/10/2023
E/16/034,ME223,B,4/9/2021
E/16/034,ME209,B+,4/9/2021
E/16/034,ME502,B-,3/8/2023
E/16/034,ME302,C-,12/9/2021
E/16/034,EE281,A,4/9/2021
E/16/034,PR311,D+,12/9/2021
E/16/034,EM213,A-,11/26/2019
E/16/034,CE301,C-,3/29/2022
E/16/034,ME420,B,3/8/2023
E/16/034,PR311,C,2/10/2023
E/16/034,ME325,A-,12/9/2021
E/16/034,CE301,E,9/19/2022
E/16/034,ME323,B,3/29/2022
E/16/034,ME321,C+,3/29/2022
E/16/034,ME301,C+,3/29/2022
E/16/034,EM212,A+,9/4/2021
E/16/062,EE281,A-,4/9/2021
E/16/062,CE309,A,3/29/2022
E/16/062,EM212,A+,9/4/2021
E/16/062,CE201,B+,11/26/2019
E/16/062,ME209,B+,4/9/2021
E/16/062,ME321,B-,3/29/2022
E/16/062,ME325,A-,12/9/2021
E/16/062,CE301,C+,3/29/2022
E/16/062,PR311,B+,12/9/2021
E/16/062,ME213,A,11/26/2019
E/16/062,ME205,A-,4/9/2021
E/16/062,CE207,B+,4/9/2021
E/16/062,ME223,B,4/9/2021
E/16/062,ME323,B,3/29/2022
E/16/062,ME420,B+,3/8/2023
E/16/062,ME326,B+,12/9/2021
E/16/062,PR408,C+,3/8/2023
E/16/062,ME330,A,3/8/2023
E/16/062,ME301,B,3/29/2022
E/16/062,ME302,A-,12/9/2021
E/16/062,EM527,B,3/8/2023
E/16/062,CE202,B,11/26/2019
E/16/062,ME514,A-,2/10/2023
E/16/062,PR409,A+,2/10/2023
E/16/062,ME211,B,11/26/2019
E/16/062,ME501,A-,2/10/2023
E/16/062,ME508,C+,2/10/2023
E/16/062,ME502,A-,3/8/2023
E/16/062,EE280,B,11/26/2019
E/16/062,ME324,B+,12/9/2021
E/16/062,EM213,A-,11/26/2019
E/16/062,CE304,B,12/9/2021
E/16/062,EM211,B+,11/26/2019
E/16/074,EE281,B-,4/9/2021
E/16/074,EM213,C,11/26/2019
E/16/074,EE280,C+,11/26/2019
E/16/074,CE207,C,4/9/2021
E/16/074,ME211,D,11/26/2019
E/16/074,CE301,D,3/29/2022
E/16/074,CE201,C,11/26/2019
E/16/074,CE202,C,7/8/2022
E/16/074,ME213,B+,11/26/2019
E/16/074,ME502,B+,3/8/2023
E/16/074,ME323,C+,3/29/2022
E/16/074,ME420,B-,3/8/2023
E/16/074,ME325,B+,12/9/2021
E/16/074,PR408,B-,3/8/2023
E/16/074,ME223,C-,4/9/2021
E/16/074,EM212,A+,9/4/2021
E/16/074,ME301,C,3/29/2022
E/16/074,ME329,A-,3/8/2023
E/16/074,ME514,A-,2/10/2023
E/16/074,PR409,B,2/10/2023
E/16/074,CE301,C-,9/19/2022
E/16/074,ME330,B-,3/8/2023
E/16/074,EM211,A,11/26/2019
E/16/074,ME501,B+,2/10/2023
E/16/074,CE304,C,12/9/2021
E/16/074,CE301,E,2/10/2023
E/16/074,ME321,C-,9/19/2022
E/16/074,CE309,B-,3/29/2022
E/16/074,PR521,B+,2/10/2023
E/16/074,ME209,B-,4/9/2021
E/16/074,EM527,A-,12/9/2021
E/16/074,PR311,B-,12/9/2021
E/16/074,CE202,C-,11/26/2019
E/16/074,ME205,C,4/9/2021
E/16/074,ME321,D,3/29/2022
E/16/074,ME302,A-,12/9/2021
E/16/074,ME211,C,9/21/2022
E/16/093,ME420,A-,3/8/2023
E/16/093,CE301,E,3/29/2022
E/16/093,CE202,C+,11/26/2019
E/16/093,ME211,C,7/8/2022
E/16/093,CE301,C-,9/19/2022
E/16/093,ME213,A-,11/26/2019
E/16/093,CE201,C,11/26/2019
E/16/093,PR311,C-,12/9/2021
E/16/093,ME211,D,11/26/2019
E/16/093,ME321,D,3/29/2022
E/16/093,CE304,D,12/9/2021
E/16/093,EE281,C,4/9/2021
E/16/093,ME518,B-,12/9/2021
E/16/093,EE280,C,7/8/2022
E/16/093,ME330,B+,3/8/2023
E/16/093,CE301,E,2/10/2023
E/16/093,EM211,C-,11/26/2019
E/16/093,ME321,E,2/10/2023
E/16/093,ME323,C+,3/29/2022
E/16/093,CE309,A-,3/29/2022
E/16/093,ME326,B+,12/9/2021
E/16/093,ME515,B,3/8/2023
E/16/093,ME301,C,2/10/2023
E/16/093,CE207,C+,4/9/2021
E/16/093,ME223,C,4/9/2021
E/16/093,ME321,E,9/19/2022
E/16/093,ME501,B-,12/9/2021
E/16/093,EM212,A-,9/4/2021
E/16/093,ME205,C+,4/9/2021
E/16/093,ME209,B,4/9/2021
E/16/093,CE304,E,2/10/2023
E/16/093,ME508,C+,2/10/2023
E/16/093,ME301,E,3/29/2022
E/16/093,EM213,C,11/26/2019
E/16/093,PR409,A,2/10/2023
E/16/093,ME502,B,3/8/2023
E/16/093,EE280,D+,11/26/2019
E/16/093,ME301,D+,9/19/2022
E/16/093,ME325,A+,12/9/2021
E/16/093,ME329,B,3/8/2023
E/16/093,PR408,C+,3/8/2023
E/16/093,ME302,B,12/9/2021
E/16/097,ME501,B,2/10/2023
E/16/097,EM526,C,3/8/2023
E/16/097,CE304,B,12/9/2021
E/16/097,PR409,B-,2/10/2023
E/16/097,PR311,C+,12/9/2021
E/16/102,ME326,A-,12/9/2021
E/16/102,ME514,B+,2/10/2023
E/16/102,CE309,B,3/29/2022
E/16/102,ME325,A-,12/9/2021
E/16/102,CE207,B+,4/9/2021
E/16/102,ME323,B-,3/29/2022
E/16/102,ME209,B-,4/9/2021
E/16/102,ME329,A-,3/8/2023
E/16/102,ME223,A,4/9/2021
E/16/102,PR408,B-,3/8/2023
E/16/102,ME301,B,3/29/2022
E/16/102,CE201,B-,11/26/2019
E/16/102,EM213,A-,11/26/2019
E/16/102,ME324,A-,12/9/2021
E/16/102,ME505,B,12/9/2021
E/16/102,ME502,A-,3/8/2023
E/16/102,EM212,A+,9/4/2021
E/16/102,ME205,B+,4/9/2021
E/16/105,CE202,C,7/8/2022
E/16/105,ME323,B+,3/29/2022
E/16/105,ME420,A-,3/8/2023
E/16/105,ME326,A,12/9/2021
E/16/105,EM212,A+,9/4/2021
E/16/105,ME223,B-,4/9/2021
E/16/105,CE309,A,3/29/2022
E/16/105,EM527,A,12/9/2021
E/16/105,ME213,A-,11/26/2019
E/16/105,CE207,A,4/9/2021
E/16/105,EE280,B-,11/26/2019
E/16/105,EM524,A,2/10/2023
E/16/105,CE301,C,3/29/2022
E/16/105,ME302,A-,12/9/2021
E/16/105,PR408,B+,3/8/2023
E/16/105,ME502,A,3/8/2023
E/16/105,EM213,B+,11/26/2019
E/16/105,EE281,A,4/9/2021
E/16/105,ME325,A,12/9/2021
E/16/105,ME501,A+,2/10/2023
E/16/105,CE201,B-,11/26/2019
E/16/105,ME209,A-,4/9/2021
E/16/105,EM211,B+,11/26/2019
E/16/105,ME211,C,11/26/2019
E/16/105,ME205,A+,4/9/2021
E/16/105,ME505,A-,12/9/2021
E/16/105,ME321,A-,3/29/2022
E/16/105,CE202,C-,11/26/2019
E/16/105,CE304,B+,12/9/2021
E/16/105,PR409,A+,2/10/2023
E/16/105,ME329,A-,3/8/2023
E/16/105,ME301,A-,3/29/2022
E/16/105,ME330,A-,3/8/2023
E/16/105,PR311,B,12/9/2021
E/16/118,CE309,B,3/29/2022
E/16/118,ME321,A,3/29/2022
E/16/118,ME211,C,11/26/2019
E/16/118,ME213,A-,11/26/2019
E/16/118,EM211,A+,11/26/2019
E/16/118,CE304,B,12/9/2021
E/16/118,ME223,B,4/9/2021
E/16/118,ME301,B,3/29/2022
E/16/118,ME205,A,4/9/2021
E/16/118,ME502,A-,3/8/2023
E/16/118,CE201,B+,11/26/2019
E/16/118,CE301,A-,3/29/2022
E/16/118,ME420,A,3/8/2023
E/16/118,EE280,B,11/26/2019
E/16/118,EE281,A-,4/9/2021
E/16/118,EM213,A,11/26/2019
E/16/118,ME325,A,12/9/2021
E/16/118,ME326,A,12/9/2021
E/16/118,ME514,A-,2/10/2023
E/16/118,CE202,A-,11/26/2019
E/16/118,ME209,A-,4/9/2021
E/16/118,ME501,A+,2/10/2023
E/16/118,PR409,A-,2/10/2023
E/16/118,ME329,A-,3/8/2023
E/16/118,ME324,B+,12/9/2021
E/16/118,PR311,B+,12/9/2021
E/16/118,EM527,A,12/9/2021
E/16/118,ME302,A-,12/9/2021
E/16/118,ME323,A+,3/29/2022
E/16/118,EM212,A+,9/4/2021
E/16/118,PR408,B,3/8/2023
E/16/118,ME330,A-,3/8/2023
E/16/118,CE207,B+,4/9/2021
E/16/136,ME323,C+,3/29/2022
E/16/136,CE202,D,11/26/2019
E/16/136,EE281,A+,4/9/2021
E/16/136,EM212,A+,9/4/2021
E/16/136,EM312,A+,2/10/2023
E/16/136,CE301,B-,3/29/2022
E/16/136,ME211,C-,11/26/2019
E/16/136,PR311,C,12/9/2021
E/16/136,ME205,B,4/9/2021
E/16/136,ME302,A,12/9/2021
E/16/136,CE304,B-,12/9/2021
E/16/136,ME511,A,3/8/2023
E/16/136,ME518,A,12/9/2021
E/16/136,ME514,A,2/10/2023
E/16/136,ME515,A-,3/8/2023
E/16/136,EM505,A,12/9/2021
E/16/136,ME209,B+,4/9/2021
E/16/136,ME211,C,7/8/2022
E/16/136,ME325,A+,12/9/2021
E/16/136,PR409,A+,2/10/2023
E/16/136,EM522,A,3/8/2023
E/16/136,CE309,A-,3/29/2022
E/16/136,ME321,B-,3/29/2022
E/16/136,PR408,B-,3/8/2023
E/16/136,EM211,A+,11/26/2019
E/16/136,ME213,B+,11/26/2019
E/16/136,CE201,C+,11/26/2019
E/16/136,EM213,A-,11/26/2019
E/16/136,ME301,B,3/29/2022
E/16/136,CE202,C,7/8/2022
E/16/136,ME326,A-,12/9/2021
E/16/136,ME420,A,3/8/2023
E/16/136,EE280,B-,11/26/2019
E/16/136,ME223,C+,4/9/2021
E/16/136,CE207,B,4/9/2021
E/16/140,ME330,A+,3/8/2023
E/16/140,EE280,A-,11/26/2019
E/16/140,EM213,A,11/26/2019
E/16/140,EM527,A+,3/8/2023
E/16/140,ME325,A-,12/9/2021
E/16/140,ME503,A+,3/8/2023
E/16/140,CE202,B-,11/26/2019
E/16/140,CE201,B+,11/26/2019
E/16/140,PR408,A,3/8/2023
E/16/140,ME209,A,4/9/2021
E/16/140,EM524,A,2/10/2023
E/16/140,ME302,A,12/9/2021
E/16/140,ME502,A+,3/8/2023
E/16/140,CE301,B-,3/29/2022
E/16/140,EM212,A+,9/4/2021
E/16/140,ME514,A+,2/10/2023
E/16/140,EM211,A,11/26/2019
E/16/140,PR311,B+,12/9/2021
E/16/140,ME323,B+,3/29/2022
E/16/140,ME420,A-,3/8/2023
E/16/140,CE207,A-,4/9/2021
E/16/140,ME301,A+,3/29/2022
E/16/140,CE309,A+,3/29/2022
E/16/140,PR409,A+,2/10/2023
E/16/140,ME213,A,11/26/2019
E/16/140,ME321,A-,3/29/2022
E/16/140,ME223,A,4/9/2021
E/16/140,EE281,A-,4/9/2021
E/16/140,ME508,A,2/10/2023
E/16/140,ME211,B,11/26/2019
E/16/140,ME205,A+,4/9/2021
E/16/140,CE304,A+,12/9/2021
E/16/140,ME501,A+,2/10/2023
E/16/143,EM211,B+,11/26/2019
E/16/143,ME502,A,3/8/2023
E/16/143,PR311,B,12/9/2021
E/16/143,CE202,C,7/8/2022
E/16/143,PR408,B-,3/8/2023
E/16/143,ME514,A+,2/10/2023
E/16/143,ME324,B,12/9/2021
E/16/143,ME420,B+,3/8/2023
E/16/143,CE202,E,9/21/2022
E/16/143,CE304,A-,12/9/2021
E/16/143,ME508,A,2/10/2023
E/16/143,EE280,C,11/26/2019
E/16/143,EE281,A,4/9/2021
E/16/143,ME501,A-,2/10/2023
E/16/143,ME213,B,11/26/2019
E/16/143,EM212,A,9/4/2021
E/16/143,ME321,B-,3/29/2022
E/16/143,ME326,A-,12/9/2021
E/16/143,CE207,A,4/9/2021
E/16/143,ME515,B+,3/8/2023
E/16/143,EM527,B,3/8/2023
E/16/143,EM213,B+,11/26/2019
E/16/143,ME325,A-,12/9/2021
E/16/143,ME323,B+,3/29/2022
E/16/143,PR409,A,2/10/2023
E/16/143,CE202,C-,11/26/2019
E/16/143,ME301,C,3/29/2022
E/16/143,ME205,B+,4/9/2021
E/16/143,CE201,B-,11/26/2019
E/16/143,ME223,B-,4/9/2021
E/16/143,ME209,A-,4/9/2021
E/16/143,CE309,B+,3/29/2022
E/16/143,ME302,A,12/9/2021
E/16/143,CE301,C-,3/29/2022
E/16/143,ME211,C+,11/26/2019
E/16/146,ME324,A+,12/9/2021
E/16/146,CE301,C+,3/29/2022
E/16/146,PR515,B+,12/9/2021
E/16/146,ME209,B,4/9/2021
E/16/146,ME213,C,11/26/2019
E/16/146,EM213,B-,11/26/2019
E/16/146,PR408,B,3/8/2023
E/16/146,CE207,C,4/9/2021
E/16/146,PR409,A+,2/10/2023
E/16/146,ME502,A-,3/8/2023
E/16/146,EM527,A,12/9/2021
E/16/146,ME326,A-,12/9/2021
E/16/146,CE309,C+,3/29/2022
E/16/146,ME211,C,7/8/2022
E/16/146,ME325,A,12/9/2021
E/16/146,ME321,B-,3/29/2022
E/16/146,EM211,A-,11/26/2019
E/16/146,ME223,B-,4/9/2021
E/16/146,ME211,D+,11/26/2019
E/16/146,ME302,A-,12/9/2021
E/16/146,ME301,B+,3/29/2022
E/16/146,EE281,B-,4/9/2021
E/16/146,ME501,B+,2/10/2023
E/16/146,CE304,A-,12/9/2021
E/16/146,CE201,C,11/26/2019
E/16/146,ME514,A+,2/10/2023
E/16/146,EE280,C,11/26/2019
E/16/146,ME323,B+,3/29/2022
E/16/146,CE202,D+,11/26/2019
E/16/146,ME420,B,3/8/2023
E/16/146,ME205,A-,4/9/2021
E/16/146,PR311,B-,12/9/2021
E/16/146,ME329,A,3/8/2023
E/16/146,EM212,A+,9/4/2021
E/16/161,ME205,B+,4/9/2021
E/16/161,EM213,B,11/26/2019
E/16/161,ME330,B-,3/8/2023
E/16/161,ME514,A,2/10/2023
E/16/161,ME302,B+,12/9/2021
E/16/161,ME321,B+,3/29/2022
E/16/161,ME326,B+,12/9/2021
E/16/161,CE201,B-,11/26/2019
E/16/161,ME301,A-,3/29/2022
E/16/161,ME325,A,12/9/2021
E/16/161,EE281,A,4/9/2021
E/16/161,ME323,B+,3/29/2022
